resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,distance_km,total_time_min,pace_per_km,elevation_per_km,avg_hr,avg_cadence,weekly_km,rolling_pace
2,"{'id': 136751026, 'resource_state': 1}",Morning Run,9513.9,2833,2904,31.0,Run,Run,,WHOOP,12339922934,2024-09-06T10:24:44Z,2024-09-06T06:24:44Z,(GMT-05:00) America/New_York,-14400.0,,,,5,0,0,1,0,"{'id': 'a12339922934', 'summary_polyline': '{bnaGpmcqLxDmBxAw@`Ay@~AiA|@w@TW\\g@Pc@Xg@Zq@Le@NWH]x@sBDc@`@{@t@iBr@kA|@yB^s@dCiFB}@p@}APU`Ag@^Al@Sr@IGIBgAPkBT_EPmAAWDsAL{@TeDPkAAQFKBc@@_BNoACS@OHy@Bg@F[Ag@H{@?q@LqBBaAAgGC[D_@Aw@JwAKYAQ@g@AGFi@A]EQo@o@GQEEIOGi@YqAIu@w@aDc@sAa@u@[e@ICSW_@WOGSWUIUQKM{@s@MS_@_@OBCECQ@a@Uo@AOAs@FiAICEw@FWNQbA_BPQDKFGFAHO\\]t@o@DAb@i@VQJMTQ\\c@TQJOj@k@f@i@l@s@HSZYZ{@RM`@_@L{@DMJGh@GXc@fAmBZs@d@wAXiAFu@?SDS?GIq@e@eASM_Aq@KD[UgAyAMWKMY{@Ic@Qo@Ws@Qk@g@eCc@gBIg@EGAa@WoACSUc@EOQUOKSUQMa@Uk@_@k@Qc@GsAEg@MMIa@EkAeAa@YKAOGk@M[@OD_@?YCu@Qc@EQGa@@KDK?QDSBe@LGFALKPOFORUR_@z@UhAG`AENEBY?KJ[DMJUC_@Ie@?o@D]POB]PCD[LKAw@PsAFq@Ak@D[EOSe@OIMIg@M[COEm@Ms@EMKc@yAwIIa@E?SDm@\\GCSWCCQ@mBz@CCAICAk@XCAAOBCf@QJDLV?jAN|DHbABf@Hp@TpA\\pA?JThADLTTTl@Bj@^|A@X\\`BBZ@nAK|AAp@Kn@@RAb@Bt@KfC@\\Cb@M|DMtB@XOhE?z@GbBEd@?~@C`@A`BMlB?z@E\\@ZKnB@ZEf@?rAGj@CfACV@JCz@Ip@BHF?AMBAPFb@Bt@LNDh@FHDBz@InA?d@Ip@BPVFNPHnACNC~AIlBKz@UrDFLIFELSpFGN?^On@?RE\\IzCIbA@TCT?RKj@Ax@Ej@I`@C`@ER?ZItAIh@ExC[|EIj@E|@CFAxAo@dKKl@Ed@AvAk@zIIjBDrCRLh@JPFRf@h@v@Vl@f@v@n@|ADTPf@XzARhBDHD@LATB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.34932999126613, -71.13000294193625]","[42.34902882948518, -71.13002699799836]",3.358,7.147,,True,170.2,191.0,False,True,19.2,2.0,13156084495,13156084495,ExampleSettings.fit,False,5,1,False,9.5139,47.21666666666667,4.962913911925359,3.258390355164549,170.2,,63.637499999999996,5.344817339056667
2,"{'id': 136751026, 'resource_state': 1}",Commons Long Run,11505.1,3718,3918,21.3,Run,Run,0.0,WHOOP,12354186899,2024-09-08T01:01:14Z,2024-09-07T21:01:14Z,(GMT-05:00) America/New_York,-14400.0,,,,9,0,0,1,0,"{'id': 'a12354186899', 'summary_polyline': '_pnaGndcqL@GGKEY@]CUSy@E{@_@kAmB}D_AaBmAcBMg@?e@p@}L@q@LeA?]x@sMHQDmAFcA?iAVmB?]NcABk@LoAAu@VeBFaCJ[EiA@Yh@_JFQB]NeCAY@_@DOH}@?YDWHgBDYHS@oADe@AIVqC?_@I{@?c@Fs@H_@A[ReABw@VwDDoA?e@H_@Bw@Hy@@q@AQ@OHS?c@Fc@?m@B[FS?UNcBBo@Hk@Cs@b@aHPkBDU?UHcB?SJ}@FoAV{CIwA@]Di@GiCFwBOw@?QDsAEeABcAA_@DSGaH@YBSCWAoA@u@Bg@E_A?}@Ce@Dq@Gk@Dc@CSA]Dq@CMUi@I_AMQEw@m@iDCe@e@gCMe@Im@W_BYs@Ke@Ck@W}@Gq@Kg@ECGKI_AYwAGaAQg@O]EYCs@Kg@EiAa@_BMm@Gg@Sy@Gc@IYK_AQy@o@yDYeAY_CUkAQo@U{AI[MkAM]AYUoAIUKy@IYAU_@yBgB}JQq@?EJI`@QXE|Ao@TERSz@YHKEIYaCBWEY@UEU?_@m@aCAc@Mi@AQDY?OYq@IKE?}@VUPM@qAn@QDaAb@m@^[HmAp@UHMJG@yAn@UFYRg@VGLCRNt@@n@H`@?VHRBv@Nh@Ad@NlAFPHt@Jp@JPNnAHLL\\Fv@^bBFf@Nl@\\zBVfA^zB@RHXr@xD@^F`@zElXBREb@Fd@vGp_@Fl@~AxIHn@zAzI^bBBh@@?Jh@Jz@JN?NHNAJ?LTnA@h@Hn@Dv@?b@BN?l@Fr@CZDf@KxCKtAB`AAn@E`AQ|AAt@Ej@BjAO`D?n@Gn@ArAI~@Bx@Ad@CVCx@KbA?TIv@CrAKlA@l@@DChCGPElAc@\\Wn@UzAAR@n@MtD?nABJLJv@THP@JERAX@bAKjBf@JCFJXFfAK~BAh@CR@ZSfAO~BKHCPA\\Hb@Ir@A^K`AA^Gb@Aj@Eh@@f@EZ?ZC@AX@l@I\\Cd@ENBTEz@EP?d@K\\?XIhAEfAAPEBGt@CtAg@lIObBBn@MtACx@EJ@PMx@ARIV?`@DVATCNKR@`@EPWXFv@Et@Bn@?VKjBGd@CxASjCErALp@Bh@Nl@FLZRj@r@NHNb@hArBJZ^v@J`@^pBLlB@VQTAFDhA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.34915296547115, -71.13006899133325]","[42.35069129616022, -71.13083627074957]",3.094,6.174,,True,155.3,169.0,False,True,15.1,2.9,13171446864,13171446864,ExampleSettings.fit,False,6,1,False,11.5051,61.96666666666667,5.386017215553682,1.851352878288759,155.3,,70.2569,5.247990170307655
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,3910.6,1055,1838,45.8,Run,Run,,WHOOP,12369983058,2024-09-09T22:02:13Z,2024-09-09T18:02:13Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,"{'id': 'a12369983058', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],3.707,8.403,,True,161.4,185.0,False,True,11.9,6.0,13188412451,13188412451,ExampleSettings.fit,False,0,1,False,3.9106,17.583333333333332,4.496326224449786,11.71175778652892,161.4,,62.8805,5.097657381136081
2,"{'id': 136751026, 'resource_state': 1}",Afternoon Run,9561.0,2840,3059,78.7,Run,Run,,WHOOP,12402663596,2024-09-13T21:01:46Z,2024-09-13T17:01:46Z,(GMT-05:00) America/New_York,-14400.0,,,,4,0,0,1,0,"{'id': 'a12402663596', 'summary_polyline': '{ynaGbraqLSjCCjAGv@?^KxA?r@E^IV?VI`A?j@M`BA`@OdAAnAHZB\\A|@FHn@Pd@j@l@~@bAfBd@bABLJRT`AZ`CCf@F\\BXKpBBVAP@Z[vADhANh@@\\DLH|@FXFHD\\d@bAN`@Zl@d@vAj@vA@JJNf@rAb@`AFZN`@Fj@f@~@BXL\\Zb@H`@P\\ZhA@^Jd@B~@@VI`AO`AY`AE\\GPKJ?EE@MVQrAYtAKbACt@Bv@Jx@Pt@Xx@LHBRNFLULKR{@LIHFX^L@^VZ@RFFGNARJZBb@Xr@HRLjAl@PAZJXZz@Zf@XRTf@P`CxA`@Rb@\\NB~AjAJD@Iv@f@xCdCV`@XVd@v@`@dAZj@t@pCH^HxARx@Dn@Ap@F\\Gr@Bf@@t@KhCBjALlARlAPp@^jAf@hAz@vAt@dAj@p@vAjA`B`@N^h@HTH`@^THf@p@FBJVPJAFB??ERd@?RO`@@\\EXBNKTOdAKTG^O`@Mx@EJOLEROVI\\e@x@_@fAKd@INOv@GJC^_@dACVINATk@zB?NET@^Mf@GrAE^EFBf@Gd@K|A?fBEdAGLK@OC@HK?GEIOHa@@OCKB{@H_CAm@NiA?_@P{AHm@Ha@Hy@FSCQJg@Ti@D_@N[B[Rq@Bg@d@cABSV_AFAX{@Pc@FGZeAJOD[NQJq@T_A@SCc@Hu@FO\\g@DAb@u@|@u@`BkBN[h@k@Tc@j@o@?ITSFM@UKaABQLYFIDQG_@Wy@Cm@YgBEg@GWCu@Wi@Q}AMe@M{@MsAYqBCm@S}@AWScBAYKcAYmAUmBBSU_AO}@EiAO}@IsAIWEY@UCKE{@OWGa@KUM{@IaAI_@AUISIm@IY?]C]OaAQs@?e@KY_@qBK{@IY?_@Qi@Gm@EI?YKU_@cBI?DAKmBOUQsBSu@Ck@B_@Ee@?i@Dq@Au@DeA?cBJ{@Du@C{@Ia@Es@Bi@Ea@a@oC_@gBa@wDWk@K_@ScA@Y[y@Oo@Ue@O}@Oq@MiAM[Q_AC_@Ke@e@mDyAuJm@{CK[C_@Mc@U}AOi@GMi@EQi@[Y_BgAqEmCoAe@UCq@S_AK}Jc@gAHy@KmBByAJOFsB@aBG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.35150526277721, -71.11743251793087]","[42.35159570351243, -71.11735238693655]",3.367,6.485,,True,169.5,183.0,False,True,55.8,11.0,13223287295,13223287295,ExampleSettings.fit,False,4,1,False,9.561,47.333333333333336,4.950667642854653,8.231356552661856,169.5,,59.5431,5.095525911228978
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,12175.4,4101,4393,43.5,Run,Run,,WHOOP,12412045307,2024-09-14T23:53:41Z,2024-09-14T19:53:41Z,(GMT-05:00) America/New_York,-14400.0,,,,6,0,0,1,0,"{'id': 'a12412045307', 'summary_polyline': '{anaGdmcqLf@QpBcA`BaAj@e@t@c@v@y@l@e@nA}Ar@wAJ]n@{AjAiDFc@|@uBV_@t@oBh@iA`@k@D[RYFUJMZu@Z_@FQT]J]LSd@m@NG@FACXa@NAHBj@tATdA^tCJ\\RlA?RGXHRHn@Nn@f@`Dx@`E`BxFbAbF^hC\\rDRjD@j@ALDf@BlBArJLhBXfBJSX}@Ti@`@oBDs@TmBJaCXaDNwDKmB]mDAw@J}@ZeAt@aBH]x@yAb@k@fBcBZk@VOt@{@XOJQVIz@w@dA{@|@mA^cAv@sERs@?MMOVEJQHYDi@r@cC`@}@z@{Ab@iAT_A\\eDLg@`@}@TFJErBgA`As@fAiCP}@?mAGw@AmAQs@G}AFqACmDBeAKiB?s@Dc@?OYmB?IDKUm@iAyAI[[k@YSKS[][eAYiCI_CIk@Ag@FwDGe@F]?eAU_AMu@Co@]w@e@u@m@_BG[H]AUYe@GS_@[GOCSa@uAAYQ[Qg@a@sBc@}@@WESs@gCe@cCSu@Ys@Gs@SYI_@Ua@Qu@Uu@Ge@Yq@Gk@a@}@[wAWw@IMIa@Qi@o@kCg@cBMg@@QM]KIMs@aA{CMU[_AOUIYKQCQGIASMi@[i@Cm@]}@Go@We@Ei@Mc@eAoDQS[aAYo@C]Ik@o@}AQ_Ai@kBKSOo@SQMaAQg@Kc@_@u@m@s@_@w@eAiAIEq@{@c@s@QUYk@]b@[n@WR[f@Q\\E\\KN{Bt@g@^u@RuGdC[De@R_AVeBbA_DlAM@CFk@Xu@Aq@JUPIRQXALHx@Cf@DlACt@FdAA`ADn@CN@fABPEvCBx@ETDh@AhBCTDdBBtEEP_@?k@\\QZ?`@`@jF?tBIz@cB|XKHCPBNCj@BRMv@Ep@UhBBNAj@GPBJEp@QdAElA@l@OjAGxAM\\APDTAv@MbAGbA?LIt@@FIfAIVB^KlCKp@GbBQpBA`@Ip@K\\B??n@W~EKv@?ZG`@WlH_@xGMv@GvB_@xFQbAEdBSpBCx@?RGl@CfBMx@YtE?fAERK|CMlAUrDDnDWpEGnBKl@WbE@b@Kl@WhEA|AMn@QpCAj@Kp@A\\QxBFLLDd@Bd@E~Ae@zAMt@_@VEb@Y', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.34913293272257, -71.13003697246313]","[42.34906889498234, -71.13004476763308]",2.969,5.138,,True,154.2,170.0,False,True,31.0,4.2,13233381841,13233381841,ExampleSettings.fit,False,1,1,False,12.1754,68.35,5.613778602756377,3.572777896414081,154.2,,71.71849999999999,5.081940719507971
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,4473.2,1288,1991,51.3,Run,Run,,WHOOP,12428168535,2024-09-16T22:01:46Z,2024-09-16T18:01:46Z,(GMT-05:00) America/New_York,-14400.0,,,,2,0,0,1,0,"{'id': 'a12428168535', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],3.473,9.112,,True,159.6,186.0,False,True,12.4,6.5,13250637224,13250637224,ExampleSettings.fit,False,1,1,False,4.473199999999999,21.466666666666665,4.7989507883990585,11.468300098363589,159.6,,64.4744,5.049148094802712
2,"{'id': 136751026, 'resource_state': 1}",Aquarium?,13850.0,4517,4881,64.3,Run,Run,0.0,WHOOP,12472555708,2024-09-22T01:36:17Z,2024-09-21T21:36:17Z,(GMT-05:00) America/New_York,-14400.0,,,,7,0,0,1,0,"{'id': 'a12472555708', 'summary_polyline': 'yonaG|dcqL@KKUAu@OsAu@mCmB}Dq@gAUQEOMOa@{@_@cAPkC@w@Ju@j@eJ`@eIP{BFWJcB@qALmACUJk@?]Fi@CST{AJ[?gAXyECOF_@D{AP{AZoGH[T}CGSJ@@uARiB?[DOJsBAm@b@kFGeADmAAe@F_AX}@Jw@HeBA_BJa@@_AN}@Uk@BgAB_@Pm@d@oCJaB?i@LeA@{ANkBAIKEuEk@RsAEgCJuDNuBA]I_@DcDDg@L_@?o@Fc@FuA?[E[FaBGy@Dq@QuC@YGOBSa@sBGs@UaAKSC_Ay@_DIeAU{@Aa@ISMwA[wA]cASuAGmAg@_D}Mmv@g@o@Su@FqAQo@sCePeAoEMsAeAaGCo@EKIEKcAGQ?Ou@}ECg@BMSgAAe@Mi@@]Sg@Cc@GKUgCgBoMu@qDM[WuAc@_AY{A@SGWYQYe@C}@Dc@VUFo@Nm@ASF[VKRoAJSL{AP_A?m@\\w@x@G?[UkAYc@YKO_@Hm@Cm@BqB\\w@KEQk@M{AMUBIEc@IIMqAo@kA]SSi@RDh@_AAIOe@s@gAYm@e@uEIWMkASCGPy@TWTIJBTFNLBfAOtBg@|@IhA[h@CrAs@v@BHf@FrAh@fBt@nAPLTIkBjCC^KJQ`@kBlCe@Py@v@ELDr@RbAR^TJMJYf@k@`@ECAFHHf@?TtBUvA?r@AXBRh@VJLF`@]~@_@ZELKd@Az@K^Cf@[dBKEANS`@Mf@Hf@C\\STKVCf@Nl@NVJ~@h@t@IXBNR\\\\xCf@lBb@vBHh@?z@NtAP^?ZNh@@Zn@`DRvAFND`Af@pD?h@f@zBJdAh@hDGl@DPJDBNNNFb@?`@Ft@NdAd@hBFpAR|A`@nAZhBJJvBnLLZPbAD^C~@PdA@l@V`A^^Tp@xCbQBv@Xv@Bf@Tx@vEfXVfADf@|@hFXjAPvANb@Bj@n@rDBZN\\?`@N`A\\nA@f@Rt@?PH~@j@lBZ~AAh@`@hAT`B^~Am@^CLNx@V`@Id@Af@F^Vb@DTGp@@dBwAxUOT?jAQZ?dAM|@@`@QrBBRA\\O`@E^@vAGfAGZ?dAWb@G^Ln@Gl@BXQtCGX?l@]~EGfCUdBIVAl@SjBI|DKdA]vFIjCc@hHI\\', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.34930291771889, -71.13020494580269]","[42.35160953365266, -71.11798631027341]",3.066,7.824,,True,164.3,181.0,False,True,25.9,3.1,13298068487,13298068487,ExampleSettings.fit,False,3,2,False,13.85,75.28333333333333,5.435619735258724,4.64259927797834,164.3,,64.9892,5.059068598743719
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,4550.9,1339,1759,52.5,Run,Run,,WHOOP,12487489914,2024-09-23T22:21:09Z,2024-09-23T18:21:09Z,(GMT-05:00) America/New_York,-14400.0,,,,2,0,0,1,0,"{'id': 'a12487489914', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],3.399,9.101,,True,154.3,182.0,False,True,12.3,6.5,13314005415,13314005415,ExampleSettings.fit,False,1,1,False,4.5508999999999995,22.316666666666666,4.903791923941785,11.53617965677119,154.3,,60.0262,5.14056173864212
2,"{'id': 136751026, 'resource_state': 1}",Esplanade Tempo,11385.9,3487,3604,37.0,Run,Run,0.0,WHOOP,12519886491,2024-09-28T01:07:39Z,2024-09-27T21:07:39Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,"{'id': 'a12519886491', 'summary_polyline': '{onaGxdcqLEs@IQE_@Ma@BWAQO[Kw@WqAk@iAESYa@Wg@SQOYQQaAyA[OOc@@IA[LuAv@oMFi@?c@f@mIBq@Jy@Bs@Jq@D_BLo@JmA?[Dc@?eABYLSA]HeA?q@@_@\\wE?_@FgAd@gIJk@PgCCGSKc@KIQEAOJBCIe@[MQ?WIwASmEOcAKgAOY?SMKWAQEI@QRc@JuBVwAAmBDM?OE_ABSA_@BQBg@@s@AgAAQCK?i@GUB{@EeAAMBQE_@@YEoAOmBG[Ee@EOYaBOm@KYMw@W_A[{A?IWs@UcACYM]Y{ACYEKKk@W}CE[A]Ii@?OKUKo@Um@Q{@Es@WiAEi@M]Sa@G[KYGk@M]Ow@Ma@Ga@o@aCS_AOa@CQYcAE[Sq@QqAOi@?KI_@W_AQ_@aAcEIe@Io@]gBcA}CGk@m@cCi@oCYcAI]g@gBMw@iAqEOw@AUGUO_@Ia@k@yBKk@Iu@]_BGg@OYEWIYGa@Wy@QA[w@Gq@BOWe@Ee@?i@CSSo@Im@W_AGKUJQOIAIFGEMWFgCRgEAw@LuBBwBHm@@aATiFAa@D_@DkBB_@?_@DQJmDAUHiBNsA@[BKFDEj@@XHPXTNTNh@VnALXDDPDREPUDMLSVONCb@LNJn@`APJnAZr@XdAV|@ZVD^TDPHj@JR~@d@B|@?jABXLb@bBrBZh@^|@DVJZFx@VdBHXNVDb@Jd@Px@Vt@Fz@V|@RtARt@RtAHPH`AHTFd@N^Vf@HXBl@ANFRX`CFVHn@J^ZpBh@jCJ\\NV\\\\ZFt@MH?BBNXBh@DTf@n@Lb@ZtBHZN\\Ld@RdBJfB^fFR`E@LDHFj@CL@RJnABx@F\\?^RfCV~Ab@jBFf@Pf@HDVj@FZBj@Vz@L~@X`B?~AElA@RIdBUlKW|FW~ICtACX@~@I`AAb@Gv@?lAEp@A`AGf@?fACL@VCFCtAI~BBfAIJCK?GB?d@DRLVA`BXDRAXDV?f@MzBh@n@CF?TFX@hAIvACFAr@ALA??BCBEROdCGXCpA?t@IdA?ZMv@Et@Ih@@VKdBAx@G\\Ap@OxCYpEGXITIbA@jAAX[jFKh@@LLDj@DHNBTEbAMtAC~@Dh@Q`@QvBEjAFr@CJMTOd@A`BQpCCFCx@YnFDZPf@JPRNRb@rAzB`BhDPd@T~@b@vC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.3491346091032, -71.13014501519501]","[42.350269351154566, -71.12976112402976]",3.265,7.242,,True,165.4,179.0,False,True,15.1,1.7,13348520311,13348520311,ExampleSettings.fit,False,0,1,False,11.3859,58.11666666666667,5.104266387959377,3.249633318402586,165.4,,59.907,5.171281487663064
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,3111.1,748,1218,31.5,Run,Run,,WHOOP,12543764815,2024-09-30T22:34:20Z,2024-09-30T18:34:20Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,"{'id': 'a12543764815', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],4.159,8.571,,True,161.0,182.0,False,True,12.8,6.3,13374059677,13374059677,ExampleSettings.fit,False,0,1,False,3.1111,12.466666666666667,4.007157168418459,10.125036160843432,161.0,,59.107499999999995,4.849957200795481
2,"{'id': 136751026, 'resource_state': 1}",Fenway Deload Tempo,8279.5,2651,2709,41.1,Run,Run,0.0,WHOOP,12561354426,2024-10-03T01:43:48Z,2024-10-02T21:43:48Z,(GMT-05:00) America/New_York,-14400.0,,,,4,0,0,1,0,"{'id': 'a12561354426', 'summary_polyline': 'abnaGxlcqLl@W^WVGx@a@h@]l@YNOVKj@e@\\KrAkA`AkAt@wA|@yBj@iAn@oBFa@~AcDRo@Vc@Rc@Jo@Zo@Nc@LOFONWHEFIl@}ATe@TS@ML[\\g@XGRSNIPCR@HJH`@RhBJ^B\\J`@F`AP|@@TFd@BXH^x@`Gr@nD`@xAN`@B`@`@~@j@fCj@xCb@|CXdDPzDAL?VDd@B|A?h@E\\Bz@AbABhERnBBb@L^FYFORWJc@LYRgA^_FJq@FsAHm@HWCi@PyC?eAEkA]eDAaAHkA`@_B`@q@h@mAZi@`@g@Vc@r@o@b@g@b@[T_@V]PONS^WNIb@]Z[l@k@PWt@k@Xa@Xy@^iBX}AN_ACYCCHGDKPu@LMFQf@iBTk@pAcCf@wATiA\\aDJc@j@iAFOpAq@Z[`Aq@Ti@Ru@@c@EYA[Ge@@g@AU@WCgAOy@E_ABg@C{@FIDMBeAJg@CO?s@BYGKAYCC?e@Iy@F_@?OAKUi@]QUUO[[QQQe@WEIk@]gAi@_@UCGM?MKSKoA{AWi@MMaAcBg@_@QIOGO?OQ}@Ei@D]F{@\\I?]PUNCHQNINSLg@Xg@Ly@BI?g@Ma@GIIKAMKC@}@MWCa@@{AKI@IFYKC@MK_@Qu@UYMSOOS[Mi@m@]aAKMC[_@gBK}@_@yAGMG]Wu@q@uAUOe@g@UMSQa@UQSIEGAk@g@OIEOECm@iAEMHSI]Gs@Eu@@QBEEKYGMKI@MPIDe@AYOSYc@GMNGPCBgAH[FOPKDEDgAr@m@Ne@T[Fo@TILi@P_@TGC}@X[PIHQHmAZ[?e@P_@Va@LSZCL@d@GL?D?jAQf@Cv@GZGtAOvAO|BkAfCIFGXWh@OP_@dAKNUh@[hAc@ESBIBGRB`CO`A[t@Id@[`F@VOhB]hFIp@Ct@DRIf@Gt@GVAp@MjBGH@XFP?TO`AGz@@POlAE~@GXAZEXKpCEn@Gf@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.349208956584334, -71.12985894083977]","[42.351821679621935, -71.12309658899903]",3.123,5.365,,True,161.8,175.0,False,True,31.0,4.8,13392815878,13392815878,ExampleSettings.fit,False,4,1,False,8.2795,44.18333333333333,5.336473619582502,4.9640678784950785,161.8,,57.826,4.95746176703217
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,9018.6,3067,3166,28.2,Run,Run,,WHOOP,12585566116,2024-10-05T23:54:24Z,2024-10-05T19:54:24Z,(GMT-05:00) America/New_York,-14400.0,,,,11,0,0,1,0,"{'id': 'a12585566116', 'summary_polyline': 'gvnaGnzcqLMFi@FYDWNu@T[BaBZSBGFM@CCa@B[`@a@BKCIBsAJ[J_@DOHo@HOJe@?eARm@Re@?EBD@B??KQDMCQYO]UgAGASHE?_@GECqAMCBIbAG|@?REFALCB_@H[N[EQDGAGCUL_@Ae@HUEc@?OFw@AOEIBY@YDcABMCODm@Q]SsAgAoAyAYg@uBqCq@}@WQYa@SKyAWu@Uc@YGQSOCm@KY[_@EK]e@m@q@S_@QUe@}@IIQe@OQUQMUGCAMMSOQi@_AOMMUUUCK[c@EMYWUa@c@c@i@w@o@k@IUMIOSMCKO_@[Ya@OACCEQ}DuDk@m@OKGMOOE?SQCK]MkB}AQKs@q@UY]SKCi@]MSAGCGMAACa@QEGKCIOMGUSIMSKSEIOyAiAWW}@Yc@k@]SY[UMKOo@_@OS_Au@g@][q@_@Yc@UYESKu@Ua@@WG[Yc@K]M_@Ki@EWKMMO[@OKWCk@@KN]?QDo@HYCs@NkAFU@c@BE?]Ha@fAyBPSTe@V]\\Ed@@h@FN?l@Lb@Df@Hp@P`@@PF^Bn@NPHr@PTXJ@NIPSxBuCdAeAJU^i@z@cAN]\\c@Vm@TSVc@^yAPQVi@D]Tk@VcAt@uBJe@@c@PQF_@Pe@F_@Rm@Ru@BINOLg@`@eAPUhAeCTYx@kBTa@V[l@eA|A{CZe@Ha@JIJUDYjAoBLg@l@u@hA{BHSZo@HYb@cABMXa@FUh@qAZ[HOLa@d@iAh@w@lA{Bd@o@\\w@`@o@DSb@q@p@qAr@uAXq@BSVk@FWZo@NUZYh@iAHYVWFSP[FUp@kATo@j@gAv@qAlAuAr@s@FKHCDGJAXYLG^Yh@INBBAFGBINGNM`@MTEPDHCFB`@]Bb@p@|B@RP^V|AXfAJVp@zCDF@NJXZ|AFRHJDVLb@@NVj@lBfID^FJNj@x@vDAHDd@\\xARl@@TLh@Tt@Nv@`@rAb@dBNx@Nj@Fr@J^?FLx@NhBBHZCDP?nBFxBAXHxBEVD`BGpB?~CMdAId@M`@Gh@?t@ANA\\BD?ZBHNJ`@@t@JtAFlATh@A\\@`@FVCz@HVF^?ND\\CFGTDh@BRL@DE~B', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.34913393855095, -71.13007091917098]","[42.35072993673384, -71.11398646607995]",2.941,5.561,,True,159.9,179.0,False,True,14.8,3.0,13417965838,13417965838,ExampleSettings.fit,False,8,1,False,9.018600000000001,51.11666666666667,5.667915936693795,3.1268711329918166,159.9,,54.6692,5.0039210073191835
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,3658.4,881,1130,34.8,Run,Run,0.0,Strava App,12601235560,2024-10-07T22:27:37Z,2024-10-07T18:27:37Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,"{'id': 'a12601235560', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],4.153,8.856,,False,,,False,False,15.2,6.9,13434736463,13434736463,114B7E26-CD01-4CC7-B044-3AF4ED6B21F5-activity.fit,False,0,0,False,3.6584,14.683333333333334,4.013594285297763,9.512355127924776,,,53.8544,4.825881479590379
